customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6625,Customer 6625,customer6625@example.com,UK,2024-08-19,Basic,8608.34
6626,Customer 6626,customer6626@example.com,IN,2022-07-18,Standard,6677.94
6627,Customer 6627,customer6627@example.com,UK,2020-04-04,Premium,8137.89
6628,Customer 6628,customer6628@example.com,FR,2021-11-25,Basic,392.74
6629,Customer 6629,customer6629@example.com,CA,2024-07-24,Standard,7100.09
6630,Customer 6630,customer6630@example.com,UK,2019-04-23,Basic,8917.85
6631,Customer 6631,customer6631@example.com,FR,2022-03-25,Standard,4650.83
6632,Customer 6632,customer6632@example.com,IN,2022-03-27,Standard,4197.24
6633,Customer 6633,customer6633@example.com,US,2018-01-07,Premium,9974.08
6634,Customer 6634,customer6634@example.com,CA,2022-06-03,Premium,2851.06
6635,Customer 6635,customer6635@example.com,AU,2018-05-12,Premium,7954.99
6636,Customer 6636,customer6636@example.com,AU,2019-06-09,Premium,6832.49
6637,Customer 6637,customer6637@example.com,UK,2021-01-05,Basic,5924.99
6638,Customer 6638,customer6638@example.com,US,2018-10-24,Premium,7279.46
6639,Customer 6639,customer6639@example.com,FR,2024-03-18,Premium,8921.92
6640,Customer 6640,customer6640@example.com,FR,2022-01-06,Basic,7429.66
6641,Customer 6641,customer6641@example.com,US,2023-04-27,Standard,6181.26
6642,Customer 6642,customer6642@example.com,DE,2019-09-06,Basic,3113.85
6643,Customer 6643,customer6643@example.com,AU,2022-07-12,Premium,2816.04
6644,Customer 6644,customer6644@example.com,US,2024-12-01,Premium,2191.76
6645,Customer 6645,customer6645@example.com,AU,2021-12-06,Premium,4633.42
6646,Customer 6646,customer6646@example.com,AU,2022-06-08,Standard,4399.38
6647,Customer 6647,customer6647@example.com,DE,2019-07-28,Standard,8154.21
6648,Customer 6648,customer6648@example.com,US,2024-03-01,Standard,2538.70
6649,Customer 6649,customer6649@example.com,AU,2019-06-10,Standard,2260.03
6650,Customer 6650,customer6650@example.com,IN,2024-07-22,Standard,7377.13
6651,Customer 6651,customer6651@example.com,CA,2022-04-12,Basic,6373.69
6652,Customer 6652,customer6652@example.com,DE,2024-07-14,Premium,6429.65
6653,Customer 6653,customer6653@example.com,FR,2022-12-02,Standard,8523.00
6654,Customer 6654,customer6654@example.com,DE,2019-01-15,Standard,6117.77
6655,Customer 6655,customer6655@example.com,US,2020-06-05,Basic,3301.43
6656,Customer 6656,customer6656@example.com,UK,2021-10-02,Standard,729.10
6657,Customer 6657,customer6657@example.com,CA,2020-05-03,Standard,7816.93
6658,Customer 6658,customer6658@example.com,CA,2020-11-13,Basic,4053.37
6659,Customer 6659,customer6659@example.com,UK,2020-01-10,Basic,9114.99
6660,Customer 6660,customer6660@example.com,UK,2024-06-03,Premium,3076.83
6661,Customer 6661,customer6661@example.com,AU,2020-09-14,Premium,754.44
6662,Customer 6662,customer6662@example.com,DE,2021-02-04,Standard,7339.03
6663,Customer 6663,customer6663@example.com,CA,2018-12-09,Standard,6897.71
6664,Customer 6664,customer6664@example.com,DE,2024-07-04,Premium,1573.29
6665,Customer 6665,customer6665@example.com,US,2019-04-14,Standard,6997.15
6666,Customer 6666,customer6666@example.com,IN,2023-02-19,Basic,5218.88
6667,Customer 6667,customer6667@example.com,IN,2021-07-21,Premium,728.92
6668,Customer 6668,customer6668@example.com,AU,2018-02-03,Standard,238.24
6669,Customer 6669,customer6669@example.com,DE,2021-03-15,Premium,4464.04
6670,Customer 6670,customer6670@example.com,CA,2022-11-19,Standard,1038.11
6671,Customer 6671,customer6671@example.com,UK,2018-08-01,Basic,5330.53
6672,Customer 6672,customer6672@example.com,DE,2023-08-19,Premium,691.77
6673,Customer 6673,customer6673@example.com,CA,2024-01-05,Standard,9653.79
6674,Customer 6674,customer6674@example.com,US,2021-07-02,Premium,5864.74
6675,Customer 6675,customer6675@example.com,DE,2019-01-13,Premium,2576.69
6676,Customer 6676,customer6676@example.com,FR,2023-05-26,Basic,4184.27
6677,Customer 6677,customer6677@example.com,CA,2019-03-02,Premium,4910.26
6678,Customer 6678,customer6678@example.com,IN,2018-11-14,Basic,4615.47
6679,Customer 6679,customer6679@example.com,US,2024-11-24,Basic,4113.35
6680,Customer 6680,customer6680@example.com,IN,2021-08-04,Standard,3081.80
6681,Customer 6681,customer6681@example.com,DE,2023-02-04,Premium,4124.81
6682,Customer 6682,customer6682@example.com,IN,2018-01-10,Premium,8650.88
6683,Customer 6683,customer6683@example.com,AU,2024-06-26,Basic,2059.43
6684,Customer 6684,customer6684@example.com,AU,2018-10-23,Standard,9426.45
6685,Customer 6685,customer6685@example.com,UK,2020-03-14,Premium,4102.02
6686,Customer 6686,customer6686@example.com,US,2020-01-27,Premium,636.88
6687,Customer 6687,customer6687@example.com,IN,2022-11-04,Standard,9770.39
6688,Customer 6688,customer6688@example.com,CA,2021-10-04,Basic,286.78
6689,Customer 6689,customer6689@example.com,DE,2019-07-20,Premium,2954.24
6690,Customer 6690,customer6690@example.com,US,2019-01-28,Standard,7903.79
6691,Customer 6691,customer6691@example.com,US,2022-07-12,Standard,4855.96
6692,Customer 6692,customer6692@example.com,US,2021-07-14,Premium,2635.34
6693,Customer 6693,customer6693@example.com,CA,2024-08-08,Basic,1502.51
6694,Customer 6694,customer6694@example.com,US,2022-07-04,Standard,8939.08
6695,Customer 6695,customer6695@example.com,UK,2023-10-29,Premium,1374.38
6696,Customer 6696,customer6696@example.com,AU,2019-07-14,Standard,469.85
6697,Customer 6697,customer6697@example.com,DE,2020-08-08,Basic,1391.87
6698,Customer 6698,customer6698@example.com,CA,2019-12-23,Premium,3787.14
6699,Customer 6699,customer6699@example.com,UK,2018-04-23,Premium,9612.71
6700,Customer 6700,customer6700@example.com,CA,2024-11-19,Premium,8518.33
6701,Customer 6701,customer6701@example.com,US,2020-04-30,Standard,5388.43
6702,Customer 6702,customer6702@example.com,UK,2020-07-04,Basic,1100.18
6703,Customer 6703,customer6703@example.com,UK,2019-12-15,Standard,1897.20
6704,Customer 6704,customer6704@example.com,FR,2019-04-24,Premium,1667.41
6705,Customer 6705,customer6705@example.com,CA,2024-09-14,Standard,3421.80
6706,Customer 6706,customer6706@example.com,AU,2022-08-14,Basic,2904.75
6707,Customer 6707,customer6707@example.com,UK,2020-06-06,Standard,1938.14
6708,Customer 6708,customer6708@example.com,FR,2021-05-07,Standard,6133.18
6709,Customer 6709,customer6709@example.com,FR,2018-01-21,Premium,2710.72
6710,Customer 6710,customer6710@example.com,IN,2022-10-28,Standard,2013.93
6711,Customer 6711,customer6711@example.com,UK,2018-08-12,Basic,8121.37
6712,Customer 6712,customer6712@example.com,DE,2020-10-10,Standard,7528.51
6713,Customer 6713,customer6713@example.com,CA,2023-04-24,Basic,9058.62
6714,Customer 6714,customer6714@example.com,AU,2020-09-20,Standard,6652.52
6715,Customer 6715,customer6715@example.com,IN,2022-01-16,Premium,6256.12
6716,Customer 6716,customer6716@example.com,AU,2020-08-08,Standard,4107.18
6717,Customer 6717,customer6717@example.com,AU,2019-01-13,Standard,6914.74
6718,Customer 6718,customer6718@example.com,FR,2022-07-14,Standard,8159.33
6719,Customer 6719,customer6719@example.com,IN,2018-09-29,Standard,4930.46
6720,Customer 6720,customer6720@example.com,FR,2019-10-08,Standard,7896.59
6721,Customer 6721,customer6721@example.com,AU,2023-09-24,Premium,6233.93
6722,Customer 6722,customer6722@example.com,FR,2022-09-02,Standard,1141.74
6723,Customer 6723,customer6723@example.com,FR,2022-02-22,Premium,2567.21
6724,Customer 6724,customer6724@example.com,AU,2024-07-10,Basic,3771.61
6725,Customer 6725,customer6725@example.com,DE,2022-12-14,Standard,9245.66
6726,Customer 6726,customer6726@example.com,FR,2022-11-14,Basic,3246.03
6727,Customer 6727,customer6727@example.com,UK,2021-10-16,Premium,5655.81
6728,Customer 6728,customer6728@example.com,CA,2022-07-29,Premium,7642.70
6729,Customer 6729,customer6729@example.com,AU,2024-06-19,Basic,8893.44
6730,Customer 6730,customer6730@example.com,CA,2020-10-20,Premium,2967.40
6731,Customer 6731,customer6731@example.com,CA,2022-05-10,Standard,9245.41
6732,Customer 6732,customer6732@example.com,UK,2021-05-04,Premium,3453.67
6733,Customer 6733,customer6733@example.com,US,2019-10-04,Basic,4630.90
6734,Customer 6734,customer6734@example.com,CA,2022-09-10,Premium,7474.97
6735,Customer 6735,customer6735@example.com,IN,2020-07-08,Standard,2787.39
6736,Customer 6736,customer6736@example.com,CA,2021-03-19,Standard,5530.43
6737,Customer 6737,customer6737@example.com,IN,2022-10-24,Premium,6720.68
6738,Customer 6738,customer6738@example.com,US,2022-08-19,Premium,3993.63
6739,Customer 6739,customer6739@example.com,IN,2019-08-26,Standard,5698.52
6740,Customer 6740,customer6740@example.com,IN,2020-08-26,Basic,6123.34
6741,Customer 6741,customer6741@example.com,AU,2024-02-16,Basic,863.92
6742,Customer 6742,customer6742@example.com,US,2021-12-22,Premium,6770.73
6743,Customer 6743,customer6743@example.com,IN,2018-12-08,Premium,3997.15
6744,Customer 6744,customer6744@example.com,AU,2023-10-12,Basic,2047.67
6745,Customer 6745,customer6745@example.com,FR,2018-12-29,Premium,2523.95
6746,Customer 6746,customer6746@example.com,FR,2020-05-02,Standard,1394.91
6747,Customer 6747,customer6747@example.com,US,2023-04-16,Basic,1743.86
6748,Customer 6748,customer6748@example.com,AU,2018-01-17,Premium,2811.31
6749,Customer 6749,customer6749@example.com,IN,2022-10-02,Standard,9593.37
6750,Customer 6750,customer6750@example.com,CA,2018-03-20,Basic,8972.75
6751,Customer 6751,customer6751@example.com,FR,2021-01-31,Basic,2159.26
6752,Customer 6752,customer6752@example.com,UK,2019-05-17,Standard,4042.50
6753,Customer 6753,customer6753@example.com,UK,2024-08-22,Standard,7851.67
6754,Customer 6754,customer6754@example.com,FR,2022-06-14,Premium,3300.82
6755,Customer 6755,customer6755@example.com,DE,2019-08-14,Basic,5823.71
6756,Customer 6756,customer6756@example.com,AU,2019-11-05,Standard,8440.23
6757,Customer 6757,customer6757@example.com,DE,2021-11-11,Standard,2130.64
6758,Customer 6758,customer6758@example.com,AU,2020-02-23,Basic,1177.96
6759,Customer 6759,customer6759@example.com,UK,2024-07-24,Basic,6343.03
6760,Customer 6760,customer6760@example.com,DE,2018-02-16,Premium,4014.57
6761,Customer 6761,customer6761@example.com,IN,2020-12-10,Basic,8480.16
6762,Customer 6762,customer6762@example.com,US,2019-03-26,Premium,6456.11
6763,Customer 6763,customer6763@example.com,CA,2022-04-19,Basic,2992.10
6764,Customer 6764,customer6764@example.com,FR,2018-12-29,Basic,4158.98
6765,Customer 6765,customer6765@example.com,CA,2018-04-15,Standard,6851.09
6766,Customer 6766,customer6766@example.com,IN,2020-07-07,Premium,3353.50
6767,Customer 6767,customer6767@example.com,IN,2019-03-31,Premium,1138.30
6768,Customer 6768,customer6768@example.com,FR,2019-03-17,Premium,3564.05
6769,Customer 6769,customer6769@example.com,AU,2024-05-28,Premium,1224.53
6770,Customer 6770,customer6770@example.com,AU,2020-10-08,Basic,6056.16
6771,Customer 6771,customer6771@example.com,CA,2024-07-24,Premium,7638.04
6772,Customer 6772,customer6772@example.com,US,2020-03-08,Premium,2393.08
6773,Customer 6773,customer6773@example.com,DE,2020-06-01,Standard,9184.65
6774,Customer 6774,customer6774@example.com,FR,2023-05-29,Basic,8021.07
6775,Customer 6775,customer6775@example.com,CA,2021-01-25,Basic,7966.20
6776,Customer 6776,customer6776@example.com,DE,2018-07-06,Basic,5500.40
6777,Customer 6777,customer6777@example.com,CA,2020-12-22,Premium,7310.87
6778,Customer 6778,customer6778@example.com,US,2022-11-14,Standard,6044.90
6779,Customer 6779,customer6779@example.com,US,2018-10-30,Standard,9096.23
6780,Customer 6780,customer6780@example.com,US,2019-03-01,Standard,203.18
6781,Customer 6781,customer6781@example.com,DE,2024-06-26,Basic,7132.73
6782,Customer 6782,customer6782@example.com,CA,2018-12-07,Premium,570.85
6783,Customer 6783,customer6783@example.com,DE,2019-10-24,Premium,1590.17
6784,Customer 6784,customer6784@example.com,IN,2022-09-05,Standard,9265.71
6785,Customer 6785,customer6785@example.com,FR,2024-02-08,Premium,7505.10
6786,Customer 6786,customer6786@example.com,US,2024-12-17,Basic,491.60
6787,Customer 6787,customer6787@example.com,DE,2019-08-15,Premium,9552.25
6788,Customer 6788,customer6788@example.com,AU,2020-04-01,Standard,5069.25
6789,Customer 6789,customer6789@example.com,CA,2021-09-10,Standard,5579.82
6790,Customer 6790,customer6790@example.com,UK,2018-09-03,Premium,3260.59
6791,Customer 6791,customer6791@example.com,US,2022-10-09,Premium,6984.05
6792,Customer 6792,customer6792@example.com,IN,2019-01-29,Standard,8389.60
6793,Customer 6793,customer6793@example.com,IN,2019-02-13,Premium,9215.73
6794,Customer 6794,customer6794@example.com,FR,2018-08-29,Premium,3306.86
6795,Customer 6795,customer6795@example.com,FR,2019-02-10,Basic,8849.22
6796,Customer 6796,customer6796@example.com,AU,2023-07-23,Premium,2112.45
6797,Customer 6797,customer6797@example.com,UK,2019-02-05,Basic,6850.27
6798,Customer 6798,customer6798@example.com,AU,2018-03-08,Premium,3104.21
6799,Customer 6799,customer6799@example.com,FR,2018-01-18,Premium,9709.43
6800,Customer 6800,customer6800@example.com,IN,2024-03-25,Basic,973.82
6801,Customer 6801,customer6801@example.com,US,2019-05-04,Premium,8419.79
6802,Customer 6802,customer6802@example.com,FR,2021-05-10,Standard,1453.50
6803,Customer 6803,customer6803@example.com,FR,2018-11-04,Basic,2209.95
6804,Customer 6804,customer6804@example.com,FR,2023-05-06,Basic,3748.17
6805,Customer 6805,customer6805@example.com,FR,2021-04-21,Standard,1956.47
6806,Customer 6806,customer6806@example.com,US,2020-09-05,Basic,7907.32
6807,Customer 6807,customer6807@example.com,US,2018-06-03,Basic,5043.24
6808,Customer 6808,customer6808@example.com,IN,2019-04-01,Basic,9860.15
6809,Customer 6809,customer6809@example.com,US,2024-06-23,Standard,1776.26
6810,Customer 6810,customer6810@example.com,CA,2019-09-14,Premium,3548.68
6811,Customer 6811,customer6811@example.com,US,2018-11-08,Basic,2450.94
6812,Customer 6812,customer6812@example.com,DE,2020-06-11,Standard,608.85
6813,Customer 6813,customer6813@example.com,IN,2022-11-10,Basic,1936.91
6814,Customer 6814,customer6814@example.com,US,2022-07-24,Basic,2607.38
6815,Customer 6815,customer6815@example.com,DE,2021-10-12,Premium,9983.57
6816,Customer 6816,customer6816@example.com,UK,2023-07-29,Basic,3187.69
6817,Customer 6817,customer6817@example.com,US,2018-01-09,Premium,6366.67
6818,Customer 6818,customer6818@example.com,DE,2023-06-16,Basic,8106.39
6819,Customer 6819,customer6819@example.com,CA,2023-03-26,Basic,5473.75
6820,Customer 6820,customer6820@example.com,CA,2024-11-18,Standard,5253.90
6821,Customer 6821,customer6821@example.com,DE,2022-10-11,Standard,6084.64
6822,Customer 6822,customer6822@example.com,IN,2024-05-24,Basic,2286.97
6823,Customer 6823,customer6823@example.com,US,2018-05-06,Standard,1149.07
6824,Customer 6824,customer6824@example.com,CA,2021-10-27,Standard,4569.04
6825,Customer 6825,customer6825@example.com,CA,2022-07-05,Premium,3719.64
6826,Customer 6826,customer6826@example.com,AU,2023-08-30,Standard,8876.48
6827,Customer 6827,customer6827@example.com,AU,2020-01-25,Standard,6417.70
6828,Customer 6828,customer6828@example.com,US,2023-02-10,Premium,3958.19
6829,Customer 6829,customer6829@example.com,UK,2022-01-21,Standard,3732.89
6830,Customer 6830,customer6830@example.com,DE,2022-04-17,Premium,4816.47
6831,Customer 6831,customer6831@example.com,CA,2018-06-25,Premium,3011.20
6832,Customer 6832,customer6832@example.com,CA,2021-01-29,Premium,8404.44
6833,Customer 6833,customer6833@example.com,US,2022-03-29,Basic,6517.99
6834,Customer 6834,customer6834@example.com,FR,2020-01-08,Standard,501.20
6835,Customer 6835,customer6835@example.com,CA,2023-09-28,Standard,7802.49
6836,Customer 6836,customer6836@example.com,US,2018-01-22,Premium,9687.30
6837,Customer 6837,customer6837@example.com,AU,2022-08-14,Standard,5460.80
6838,Customer 6838,customer6838@example.com,US,2021-01-18,Premium,4910.03
6839,Customer 6839,customer6839@example.com,IN,2019-07-31,Premium,4769.95
6840,Customer 6840,customer6840@example.com,UK,2020-02-27,Basic,7229.14
6841,Customer 6841,customer6841@example.com,US,2021-12-09,Basic,1697.24
6842,Customer 6842,customer6842@example.com,UK,2019-08-09,Basic,1566.02
6843,Customer 6843,customer6843@example.com,UK,2024-03-27,Premium,2910.69
6844,Customer 6844,customer6844@example.com,IN,2021-02-11,Standard,3334.75
6845,Customer 6845,customer6845@example.com,UK,2023-11-25,Premium,3643.37
6846,Customer 6846,customer6846@example.com,IN,2024-08-17,Basic,3041.89
6847,Customer 6847,customer6847@example.com,US,2021-01-22,Premium,486.24
6848,Customer 6848,customer6848@example.com,AU,2024-03-20,Standard,4578.47
6849,Customer 6849,customer6849@example.com,AU,2019-04-20,Premium,3792.95
6850,Customer 6850,customer6850@example.com,AU,2019-02-21,Basic,1243.07
6851,Customer 6851,customer6851@example.com,UK,2021-11-22,Basic,394.04
6852,Customer 6852,customer6852@example.com,AU,2021-07-11,Premium,3254.98
6853,Customer 6853,customer6853@example.com,AU,2022-12-20,Premium,1730.85
6854,Customer 6854,customer6854@example.com,CA,2023-12-14,Basic,1399.39
6855,Customer 6855,customer6855@example.com,AU,2018-02-01,Standard,2963.76
6856,Customer 6856,customer6856@example.com,CA,2022-01-12,Standard,5609.59
6857,Customer 6857,customer6857@example.com,US,2024-09-18,Standard,5289.49
6858,Customer 6858,customer6858@example.com,US,2019-06-07,Basic,270.22
6859,Customer 6859,customer6859@example.com,US,2018-04-08,Standard,1113.03
